danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,label
0.693,0.426,8,-12.476,1,0.302,0.675,1.03e-05,0.115,0.477,144.796,2fl0B0OaXjWbjHCQFx2O8W,4,saved
0.35,0.586,1,-7.856,1,0.408,0.00824,1.13e-06,0.0863,0.255,96.808,30rPl6UcJOKEInmkkdgyBw,4,saved
0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987,2ANLarE8yHVsLWW21nj79M,4,saved
0.559,0.641,4,-6.118,1,0.0434,0.26,0.0,0.398,0.577,156.038,4xzZikEt8mwemVk9JxnqSQ,3,saved
0.713,0.971,0,-1.264,1,0.381,0.00228,2.05e-05,0.242,0.676,128.064,2TkoUq8sPXmc4KYzKBiTWT,4,saved
0.378,0.752,9,-4.352,1,0.399,0.192,0.0,0.172,0.321,95.605,5leOhwmC0JYwAPxo6zGUHP,4,saved
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,3rOSwuTsUlJp0Pu0MkN8r8,4,saved
0.852,0.632,11,-8.08,0,0.431,0.606,0.0,0.142,0.716,140.489,5N521RK66Z1FP0Oz6B4OlT,4,saved
0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,2QjOHCTQ1Jl3zawyYOpxh6,4,saved
0.678,0.666,5,-6.949,1,0.487,0.337,0.0,0.115,0.523,87.634,68lOQPb5tX8U2cQRuas0L2,4,saved
0.476,0.192,9,-15.753,1,0.064,0.976,0.928,0.119,0.114,116.542,1Vk4yRsz0iBzDiZEoFMQyv,3,saved
0.34,0.479,5,-11.521,1,0.0457,0.359,0.0,0.452,0.762,84.576,2Bbfvh5QN0DMXwEtJPx7gM,4,saved
0.342,0.807,11,-6.043,0,0.0452,0.00662,0.654,0.0771,0.205,180.106,3EqfkwoSbO6qnn6Agw085M,4,saved
0.744,0.633,2,-7.732,1,0.113,0.0333,0.0,0.144,0.549,120.011,2IAaBzOLUtr2hqcwOItFWJ,4,saved
0.92,0.53,4,-7.399,0,0.341,0.187,0.0,0.103,0.363,123.968,40WxFAbt8UEK7jKLmIxRNY,4,saved
0.329,0.477,2,-11.15,1,0.0591,0.815,0.0,0.138,0.656,100.067,78Ol4XlFKrh2My3fmQMJ5m,4,saved
0.711,0.65,9,-7.186,0,0.191,0.0182,0.0,0.0948,0.386,95.814,1UmqCjLXjTwPmuTeaopDQh,4,saved
0.644,0.736,9,-6.862,0,0.0514,0.16,0.000156,0.6,0.347,115.032,3WKYPmiPpJas9j5Aari5iK,4,saved
0.507,0.52,2,-8.92,1,0.0389,0.00199,0.305,0.086,0.0788,139.918,7IBaWJgk81AoQs6K3VOJds,4,saved
0.729,0.851,7,-7.033,1,0.0362,0.13,0.000912,0.443,0.741,115.118,78His8pbKjbDQF7aX5asgv,4,saved
0.547,0.554,7,-11.165,1,0.0374,0.602,0.000155,0.0735,0.848,91.386,4RixtPhUXlci9ad4qIMj23,4,saved
0.508,0.923,9,-6.587,1,0.0501,0.000748,0.978,0.683,0.32,124.643,4X0hePXqBlFkOZ9WWp5W1e,4,saved
0.657,0.893,7,-2.854,1,0.28,0.404,0.0,0.315,0.632,83.709,1nUrTsXhkHI9e5BKaEP5Sp,4,saved
0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,1rqqCSm0Qe4I9rUvWncaom,4,saved
0.356,0.48,5,-10.633,1,0.0347,0.778,0.00327,0.0784,0.283,171.79,4tmwiN9YU7xMjh2hoqcVuI,4,saved
0.813,0.551,6,-7.605,0,0.353,0.08,0.0,0.386,0.598,124.957,7bJ4mu7MHa3rHiNyKjOoSl,4,saved
0.775,0.621,1,-7.634,1,0.295,0.332,0.0,0.122,0.15,118.843,6mevhNrcHqHgHgisXUNaqw,4,saved
0.449,0.599,1,-4.892,1,0.0369,0.211,0.0,0.327,0.165,134.144,4MPTj8lMMvxLwT3EwuXFop,3,saved
0.927,0.665,11,-5.313,1,0.244,0.061,0.0,0.123,0.175,127.076,4Km5HrUvYTaSUfiSGPJeQR,4,saved
0.458,0.705,4,-5.463,0,0.0672,0.395,0.0195,0.601,0.15,157.97,0p3sSUXDohjddeKlnvGbCD,4,saved
0.913,0.391,6,-6.221,0,0.0654,0.271,1.39e-06,0.106,0.601,127.036,2ejzLLkEgM6Tiw6zZnUOll,4,saved
0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,0tMSssfxAL2oV8Vri0mFHE,3,saved
0.326,0.303,9,-11.802,1,0.047,0.565,0.000655,0.161,0.0677,78.888,4qUtC2BwFC154Ha8YQRrkk,3,saved
0.586,0.54,0,-5.761,1,0.0255,0.192,0.0,0.127,0.162,82.156,5tlu2nA8GxkDx8UTKG1rLV,4,saved
0.495,0.603,7,-6.627,1,0.0312,0.238,0.0,0.213,0.727,135.476,1pkggYbxUt6EBZKN4gHLWv,4,saved
0.842,0.609,11,-5.867,1,0.19,0.0443,0.0,0.106,0.184,129.942,1pF3VcWYHeuVPflRwGBaWV,4,saved
0.574,0.476,3,-7.444,1,0.282,0.166,0.0,0.129,0.223,154.531,2YaDRtIlQiZ5WDDB2YuEOC,4,saved
0.499,0.472,4,-12.879,0,0.0655,0.689,1.75e-05,0.383,0.812,97.17,4SvP7qAGSZxkHIgyLAWgUk,4,saved
0.554,0.811,11,-6.397,0,0.0305,0.0014,0.0167,0.134,0.435,92.032,6beIOnfgv0HYyrHWv4AfgG,4,saved
0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,1jJci4qxiYcOHhQR247rEU,4,saved
0.568,0.609,5,-7.698,0,0.279,0.0613,9.11e-06,0.0954,0.396,143.351,3kciYQvHGFkQYaZd0m1Pbc,4,saved
0.423,0.587,6,-6.635,1,0.529,0.765,0.0,0.114,0.33,180.331,1qyFlfPREPbRcS2BNszdYI,4,saved
0.552,0.82,3,-3.276,0,0.0382,0.041,7.71e-06,0.156,0.386,111.019,07E5tOPjL9R54pkeOPTLo1,4,saved
0.611,0.468,10,-11.084,0,0.179,0.0781,0.0,0.101,0.349,92.092,4CpKEkdGbOJV51cSvx7SoG,4,saved
0.481,0.883,4,-5.554,1,0.0638,0.000679,0.558,0.145,0.46,135.937,3TnkIlAkX0CCpJOt57ovqL,4,saved
0.68,0.852,7,-4.35,1,0.0349,0.117,0.0,0.0866,0.858,101.993,35QZaWQRkmnAVqBF1TLCxQ,4,saved
0.706,0.72,4,-4.457,0,0.216,0.148,0.0,0.106,0.322,123.949,0PYhSLuqNcozd072SvZuUa,4,saved
0.621,0.731,8,-6.924,1,0.0344,0.0233,0.000866,0.15,0.357,120.01,0nejfXN5tjdICWIdfakXWx,4,saved
0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,2LlvrdnLa3XbB1b4jYuCnl,4,saved
0.73,0.833,5,-5.683,1,0.0348,0.00313,0.0,0.0962,0.431,112.06,7hkeOMHuEkxpSLMlUBSIPc,4,saved
0.929,0.598,1,-5.373,1,0.156,0.00705,0.0,0.0549,0.501,96.012,7EgI0dCaQuHFe3OTj5EpWI,4,saved
0.552,0.562,11,-6.862,1,0.164,0.0216,0.0,0.302,0.439,135.014,3BUWNzPWz2mDbptZmGEXpB,4,saved
0.544,0.529,6,-6.753,1,0.0256,0.453,0.0,0.131,0.403,92.936,4THoSHxiabL1rd59iVWu2T,4,saved
0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,41zXlQxzTi6cGAjpOXyLYH,3,saved
0.723,0.883,0,-3.231,1,0.0354,0.11,0.0,0.129,0.836,81.018,3Hko5fYBDP6XyNM9dj1nSS,4,saved
0.737,0.737,4,-3.72,0,0.238,0.00158,0.0,0.28,0.5,134.066,7J6bnDDitOwfelaJNixHhL,4,saved
0.634,0.869,4,-2.239,0,0.0357,0.229,0.0,0.244,0.435,107.982,6IczFy4lCjc3gBlQWTIKAC,4,saved
0.468,0.763,2,-6.267,1,0.35,0.134,6.52e-05,0.496,0.518,104.694,2lDthrz5QCx33vIHVE4BAh,4,saved
0.742,0.289,5,-7.833,0,0.115,0.543,4.57e-05,0.228,0.71,147.986,4vcoNCrTtunmJ9q8srpVly,4,saved
0.571,0.354,3,-8.529,1,0.0534,0.334,0.0,0.179,0.36,141.502,2UiPa2Dc6w4EyWtDxP07UQ,4,saved
0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,75ZvA4QfFiZvzhj2xkaWAh,4,saved
0.629,0.534,4,-7.291,1,0.04,0.0837,0.0,0.0797,0.0972,125.067,3Qz9BLUesc6X29sTtYErJI,4,saved
0.878,0.406,1,-9.961,1,0.249,0.136,0.000231,0.112,0.785,128.015,5PMNu7kMZ4msbxiKnDTOt0,4,saved
0.744,0.735,6,-4.004,1,0.113,0.0324,0.0,0.487,0.397,142.017,0Due109sq8Ld9G5xkWRubf,4,saved
0.793,0.742,0,-6.185,1,0.21,0.0107,0.0,0.119,0.21,150.076,3C4FUqrrjuvWoHwsumWfIu,4,saved
0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,6jmTHeoWvBaSrwWttr8Xvu,4,saved
0.744,0.332,1,-11.315,1,0.0745,0.329,0.0,0.116,0.277,119.997,4bwN8jyxfHmFFStSRy4F7h,4,saved
0.698,0.664,7,-7.828,1,0.0778,0.121,0.00131,0.331,0.623,96.001,5C5gvDZsl6d8bh89URfKHr,4,saved
0.694,0.711,0,-4.237,1,0.0517,0.114,0.00124,0.0433,0.974,119.516,2Ml0l8YWJLQhPrRDLpQaDM,4,saved
0.53,0.433,6,-10.598,1,0.185,0.108,0.0,0.135,0.274,160.14,43PuMrRfbyyuz4QpZ3oAwN,4,saved
0.477,0.52,9,-7.582,1,0.395,0.679,4.34e-06,0.0978,0.383,171.895,1vkUmedJVhScV9MmRsLGSY,4,saved
0.643,0.975,7,-4.134,1,0.109,0.0125,5.92e-05,0.135,0.865,177.808,0yX0Zw8ouA5lD7rbzWfowL,4,saved
0.738,0.718,8,-5.905,1,0.0606,0.00725,0.0,0.127,0.491,100.055,1Xi28qSSoARTXiqMwb8Srg,4,saved
0.508,0.496,1,-9.514,1,0.348,0.184,0.0,0.333,0.237,147.007,6Vur2D5ks3pdAZqqmLIeab,4,saved
0.838,0.492,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092,2pJZ1v8HezrAoZ0Fhzby92,4,saved
0.573,0.538,4,-5.462,0,0.138,0.253,0.0,0.0622,0.148,152.096,6pRoE3RdW4w1Fjd8epVWjZ,4,saved
0.451,0.573,6,-8.277,0,0.0303,0.571,0.00744,0.172,0.087,85.921,6AirEKLAv80bFaIDKpMi7I,4,saved
0.478,0.326,3,-10.992,1,0.0693,0.47,0.000218,0.323,0.34,137.029,1dzwFgBlZNxt28aQOinNGn,4,saved
0.78,0.745,7,-3.97,1,0.145,0.0559,0.0,0.0595,0.862,94.026,5HDPtsnyb3maFmPL8LLUTG,4,saved
0.354,0.272,2,-13.642,1,0.0295,0.907,0.612,0.0848,0.263,90.566,3t2EJ48F9lFeV6rp3UghRN,4,saved
0.762,0.621,0,-6.24,1,0.0866,0.61,0.0,0.464,0.593,120.056,5ffntNJnJOeFv7b7DCd0Bw,4,saved
0.924,0.385,1,-7.049,1,0.185,0.187,0.0,0.132,0.39,129.976,3pZO6GoVPeSYDxxsH6vCdj,4,saved
0.345,0.227,4,-12.433,1,0.0281,0.727,3.98e-05,0.0902,0.311,100.579,2r8MLH3Zwro67ElDDqth1r,3,saved
0.65,0.508,9,-11.227,0,0.135,0.577,0.00372,0.0792,0.504,143.96,6BYVAEPmqWVUSqtrQpvLTT,4,saved
0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,3FtYbEfBqAlGO46NUDQSAt,3,saved
0.582,0.622,0,-5.573,0,0.192,0.354,0.0,0.489,0.495,149.796,2extUHGb7pATAetKTWP0yH,4,saved
0.838,0.43,1,-5.868,1,0.281,0.0498,1.59e-05,0.0977,0.126,126.981,0WCbhE2evMrIwRM0DlMy9k,4,saved
0.535,0.525,4,-6.106,1,0.0373,0.252,5.83e-05,0.243,0.218,107.026,66CtVHzbUyFKbaNaPA8KBl,4,saved
0.724,0.284,7,-10.494,1,0.392,0.557,0.0175,0.121,0.144,150.98,7vg47qMIEdLfNdTE3WLf0T,4,saved
0.507,0.31,5,-11.07,0,0.0558,0.529,0.0,0.0832,0.699,140.381,0sWL3LP3i23g7F72Gn2xH0,4,saved
0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791,0efT4YKQLQx2YHbp6vgRX8,4,saved
0.427,0.123,9,-15.228,0,0.0497,0.868,3.12e-05,0.0732,0.0394,129.565,1WsEgieHsWWndAzLkmV105,5,saved
0.712,0.449,4,-9.765,1,0.631,0.275,0.0,0.201,0.555,170.075,1UIUkZtlgyrjPcH2agNomU,4,saved
0.625,0.642,0,-7.291,1,0.168,0.279,1.22e-06,0.103,0.333,84.544,5A0NEY8GOCB3ErRSRPpY72,4,saved
0.285,0.922,2,-1.932,0,0.247,0.237,0.0,0.159,0.472,198.063,50Hv5NZIM0puIUoBttjpfb,3,saved
0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,0.738,120.022,5BJSZocnCeSNeYMj3iVqM7,4,saved
0.613,0.668,0,-6.134,1,0.162,0.00421,2.04e-06,0.324,0.622,150.173,7eXT7U3FKrOM88xr1DsNwc,4,saved
0.511,0.836,1,-5.914,1,0.0766,0.0869,0.0,0.123,0.302,141.964,2FzKEbIRRBtOMBcD1rhKFU,4,saved
0.623,0.74,1,-6.945,1,0.307,0.0635,0.0,0.366,0.351,82.874,0P7HlSwSY8mJCWIk4yunb0,4,saved
0.789,0.427,5,-9.918,0,0.308,0.0649,3.62e-05,0.171,0.605,97.032,5A1w94uzc1kO1Zhe8WWxC3,4,saved
0.635,0.632,5,-8.21,0,0.275,0.000185,0.0,0.0615,0.233,162.023,6yMU8B5bngQpBBcYaFWqBC,4,saved
0.685,0.535,6,-8.908,0,0.0363,0.831,0.404,0.0896,0.218,130.023,306zYyz3PFvBgLFGOCy9Xb,4,saved
0.767,0.449,8,-7.158,0,0.0364,0.024,0.000299,0.151,0.908,95.03,2VmA7bm5ECiYZfw7x4Nzku,4,saved
0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,2LdG9xtEzCho3jCr58M6cq,4,saved
0.424,0.892,8,-3.78,0,0.193,0.0426,0.0,0.711,0.762,174.008,5trCWbYtza0QUxdmF9HAPX,4,saved
0.925,0.518,8,-5.831,1,0.106,0.00433,0.0,0.0976,0.241,120.064,2L8cFPItBljPNJgPjTnuIf,4,saved
0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,7sO5G9EABYOXQKNPNiE9NR,4,saved
0.381,0.462,8,-8.014,1,0.124,0.891,0.0,0.199,0.542,80.08,5IdQEHgtmj9th3OkfQKhf8,4,saved
0.556,0.908,5,-4.759,0,0.245,0.301,0.0,0.129,0.715,158.151,2wQVmS0j4xcSbEK8CLEgwz,4,saved
0.614,0.564,4,-8.505,0,0.0371,0.491,4.73e-06,0.148,0.0585,119.978,6U5SSozIVPppcmRdGpXuWS,4,saved
0.499,0.769,1,-5.576,1,0.0522,0.00416,0.0274,0.117,0.333,110.835,5tCtCqWcXBf7eoIunSxlO8,3,saved
0.533,0.697,8,-7.655,1,0.057,0.0123,0.000333,0.0999,0.396,168.153,24eQ0KNvk3JVnmfvTOhCdF,4,saved
0.543,0.753,1,-7.395,1,0.287,0.227,0.0,0.106,0.183,90.535,5LWprrbySabBAMm0aE447a,4,saved
0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,62bOmKYxYg7dhrC6gH9vFn,4,saved
0.65,0.711,0,-5.417,1,0.0377,0.0123,0.00943,0.301,0.319,89.019,50iiDJGpAPdr2VTrz999XA,4,saved
0.762,0.553,5,-7.207,0,0.112,0.55,0.0,0.115,0.773,119.973,1Gno5IBUHh6vUKp4nxu2Yd,4,saved
0.804,0.456,8,-7.44,1,0.0468,0.000668,0.0,0.31,0.165,130.014,67dyMPOUsbZ9Yg06PnfAAh,4,saved
0.781,0.754,0,-3.61,0,0.0894,0.36,0.0,0.0867,0.519,120.521,6KM0MPPSPGjBlQgdwIeJLc,4,saved
0.511,0.702,0,-5.84,1,0.17,0.439,0.154,0.115,0.276,109.753,0QuEMOBRadxTDOjQn0NU1Q,4,saved
0.466,0.127,2,-15.047,1,0.042,0.889,0.00325,0.326,0.146,168.521,2MvpHgDzl7skp1xowjCDiG,3,saved
0.478,0.322,10,-12.308,1,0.0277,0.259,0.00314,0.107,0.176,150.0,2KBRvBMHFhOnFuv7H3EcGD,3,saved
0.438,0.433,7,-7.662,0,0.0389,0.876,0.003,0.0995,0.436,200.689,2LT411lEiNGDJyOZLHL5Ak,3,saved
0.721,0.666,1,-8.226,1,0.0662,0.0724,0.0,0.217,0.323,97.998,7f1M8ElwbsDozUiWkoAN3I,4,saved
0.681,0.283,5,-11.496,1,0.0296,0.781,0.00371,0.114,0.221,111.05,1JmLA5HZ7Wp7L8DNctLpUW,4,saved
0.683,0.488,6,-9.473,0,0.135,0.408,0.0,0.132,0.469,75.039,2cx10hB95ygrUp2RsZW7Oh,4,saved
0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,152lZdxL1OR0ZMW6KquMif,4,saved
0.489,0.718,6,-5.989,1,0.11,0.0122,0.0,0.0546,0.0568,207.986,1j6kDJttn6wbVyMaM42Nxm,4,saved
0.53,0.884,0,-5.581,0,0.457,0.332,1.98e-06,0.355,0.28,87.194,3fpTMuD1u3gJlVI4FadVHs,4,saved
0.86,0.561,6,-5.757,0,0.185,0.274,0.0,0.108,0.354,152.984,7r6LNJT2LqpLpEyZQJPygt,4,saved
0.706,0.577,0,-6.226,0,0.0299,0.39,0.692,0.407,0.366,96.056,5MioM7cyUToVQN7zcIMVxi,4,saved
0.601,0.649,8,-4.931,1,0.0825,0.326,5.36e-05,0.0947,0.253,116.052,3waPeaG7cBwGYsXC4EEsQa,4,saved
0.595,0.82,7,-4.396,1,0.165,0.0894,0.0,0.362,0.556,92.033,79yKqrmYADRN6ed0bWnaTX,4,saved
0.67,0.567,2,-9.732,1,0.0357,0.328,0.015,0.0873,0.434,139.995,0SwB9nk7EfDUnIGbz7Go9G,4,saved
0.556,0.416,0,-9.319,0,0.369,0.0966,1.19e-05,0.1,0.256,83.726,0B5OTb36fzLayn6XQHg5A1,3,saved
0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,77UjLW8j5UAGAGVGhR5oUK,4,saved
0.53,0.649,9,-7.463,1,0.0315,0.119,0.000514,0.0739,0.102,95.007,41ppGFBG6ByIIjZlnSehON,4,saved
0.707,0.693,2,-7.191,1,0.122,0.0854,0.000317,0.151,0.288,88.97,5GhdaaF51aI9ZzbzonyDKT,4,saved
0.67,0.451,3,-9.59,1,0.113,0.452,3.04e-05,0.119,0.398,155.98,5lEBksW3vntnNLDr2f5QUv,4,saved
0.575,0.636,8,-6.352,1,0.0347,0.746,1.52e-06,0.11,0.395,113.976,4zRrL0NL0IvtL8LTvmxLvy,4,saved
0.878,0.788,8,-5.394,1,0.391,0.663,0.0,0.0765,0.817,116.042,2pEgg6iao2m6x7n6h06Jyx,4,saved
0.686,0.694,6,-6.213,0,0.193,0.154,0.0,0.193,0.441,146.01,4j30n3zuJQJ5qGA6rSTaST,4,saved
0.63,0.682,6,-7.317,1,0.0551,0.715,0.0,0.115,0.391,112.077,4m0KaNb0ClCOvgThd2Gv2b,4,saved
0.582,0.604,9,-6.962,1,0.0493,0.134,0.000957,0.102,0.341,143.952,7DdXf9x75iEVCHWfoRwRuR,4,saved
0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,3,saved
0.712,0.563,1,-7.573,1,0.071,0.0269,0.0,0.0776,0.299,100.093,1ID1QFSNNxi0hiZCNcwjUC,4,saved
0.756,0.901,0,-3.648,1,0.0834,0.327,6.36e-05,0.886,0.771,130.026,3pHPp1FnboJDh8HRCGrj9i,4,saved
0.257,0.349,7,-9.368,0,0.0294,0.748,0.000117,0.255,0.136,54.641,5DQb9RujSIrseeZqkyyMu6,4,saved
0.569,0.721,7,-6.623,1,0.0453,0.182,0.0,0.104,0.751,108.198,7bNQvH1gTydxfIetHX3WGC,4,saved
0.658,0.832,9,-3.224,1,0.0623,0.0347,0.585,0.296,0.237,79.974,73nDmHrRPydfbLjGeq5j4y,4,saved
0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,4sQMalN597HdggTu196aL0,4,saved
0.512,0.644,10,-5.702,0,0.0753,0.129,0.0,0.0793,0.3,124.046,0EnRH7wXHvJKG9h8ATrbva,4,saved
0.64,0.644,5,-5.698,0,0.37,0.802,0.0,0.101,0.569,85.397,01GmGxOPy22EdAZGC0X6q1,4,saved
0.776,0.445,9,-8.574,1,0.0371,0.212,0.00409,0.124,0.405,109.981,1NgCWYuBLfqBDA3b8MgSVU,4,saved
0.723,0.773,1,-5.32,1,0.0355,0.245,2.07e-06,0.047,0.638,133.008,4zVQ5mS6lDfd5RJjnxOM1A,4,saved
0.405,0.619,11,-8.92,0,0.0615,0.162,0.000334,0.0788,0.234,120.092,5ZicFGBDAi9J2YCVesboUp,4,saved
0.538,0.282,7,-9.148,0,0.0633,0.555,0.000207,0.374,0.201,74.31,77EipMYqP1rGvotKd6i5E3,4,saved
0.331,0.523,5,-8.321,1,0.0375,0.227,0.00114,0.144,0.305,87.782,1xjIDl9Eh5lBMjIRqMnAZL,4,saved
0.646,0.938,0,-4.735,1,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,316r1KLN0bcmpr7TZcMCXT,4,saved
0.461,0.293,6,-9.52,1,0.0555,0.947,9.95e-06,0.0936,0.531,180.297,6m9qPYXmhge2QhBLfFKnVF,4,saved
0.842,0.605,1,-6.293,0,0.0559,0.358,0.0,0.0843,0.591,130.027,02CQH5capUYovYSiSiwKgX,4,saved
0.772,0.901,0,-3.568,1,0.0395,0.086,0.0,0.0761,0.842,116.042,2vZALCthE0GRzGXXGK67Qt,4,saved
0.688,0.637,8,-6.26,1,0.348,0.0148,0.0,0.174,0.637,70.199,2uRjTul8fMFYnDOVYzUJtt,4,saved
0.742,0.407,2,-6.938,1,0.426,0.822,0.0,0.0541,0.39,116.064,6EuE9M1viu9gkdFSafia9o,4,saved
0.7,0.687,2,-9.292,1,0.0504,0.503,1.2e-05,0.057,0.815,136.028,5L9fLNHSj5SuGvJRljdWJb,4,saved
0.589,0.766,11,-5.506,0,0.353,0.642,0.0,0.277,0.65,80.563,0ZYNW5SFHDI3zLr3m0Nu9r,4,saved
0.468,0.785,4,-7.063,0,0.115,0.0521,0.0,0.724,0.0822,173.908,7APbjv93QFw0qzoI2MQyfA,4,saved
0.516,0.672,1,-4.491,0,0.238,0.00734,1.21e-06,0.155,0.297,86.001,3YQXkAqmNFWfUFlL3HgMbS,4,saved
0.578,0.577,2,-5.997,0,0.202,0.121,0.0,0.086,0.154,99.288,5cGpjfgAvidLy6znwkCxkP,5,saved
0.74,0.549,9,-7.072,1,0.303,0.178,0.0,0.114,0.469,85.16,44T13PWJ87jb3lFElhVIHx,4,saved
0.683,0.854,2,-3.915,1,0.196,0.0948,0.0,0.267,0.131,92.006,0hjLM1wMtk27Qd4ZihyHmi,4,saved
0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,4jTiyLlOJVJj3mCr7yfPQD,4,saved
0.577,0.756,2,-5.82,1,0.115,0.159,0.000232,0.249,0.663,176.75,5imShWWzwqfAJ9gXFpGAQh,4,saved
0.585,0.619,0,-7.04,1,0.0288,0.0945,0.0,0.079,0.326,86.166,2XBAkFYQyVNnwhGQVNxQKZ,4,saved
0.947,0.602,0,-7.275,1,0.0744,0.0515,0.0,0.0921,0.347,103.961,0f85bMoarvHbdIcfhDjSjN,4,saved
0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,2k9N4caeCIJLOWwWwssrEM,3,saved
0.352,0.652,7,-5.402,1,0.0473,0.327,2.71e-06,0.0839,0.297,103.999,0fycLzMIFwAXcDAukWHbvg,4,saved
0.58,0.863,5,-1.675,0,0.0411,0.0725,6.13e-05,0.27,0.497,146.978,0ab7HTQ13Rk9G2N4H6vwn1,3,saved
0.817,0.709,9,-5.682,0,0.0541,0.0141,0.0,0.0756,0.647,114.012,3D0b0441vvXFJvgbaiDyp3,4,saved
0.772,0.483,6,-10.06,0,0.0564,0.0521,0.000375,0.377,0.479,120.005,0HEckRWFSknIupbGzavk5d,4,saved
0.564,0.722,1,-5.59,0,0.124,0.162,0.0,0.0931,0.276,99.083,1Nj2oBISdFDSF8eDuXcALz,4,saved
0.592,0.555,1,-10.499,0,0.0381,0.662,0.452,0.111,0.142,156.957,7pEUVoZDoQg4NQwmMcyjhQ,4,saved
0.563,0.77,5,-9.824,1,0.0385,0.539,0.0365,0.36,0.892,91.556,5FJn4fJLdMdDdxAF3T9Lvb,4,saved
0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,0AOvNRgl0SMfOibWA5bP8o,4,saved
0.786,0.583,0,-7.415,1,0.0393,0.0552,1.84e-06,0.326,0.229,120.024,2IGr3q6ljcpLvHDFLtI0yW,4,saved
0.533,0.651,11,-12.009,0,0.837,0.836,0.000235,0.109,0.217,107.208,4tI465m89SSZc5585Hd9Er,5,saved
0.664,0.542,9,-6.917,0,0.27,0.19,0.0,0.324,0.0852,140.865,6KdA9pz4KS4avq0CUqblAV,4,saved
0.531,0.684,6,-4.718,1,0.0557,0.28,0.000307,0.092,0.374,71.049,518jjSIh6TgdMpIaDiJEsI,4,saved
0.415,0.668,0,-6.849,1,0.036,0.212,0.0615,0.27,0.842,180.048,3nCkURI30dSOA2ibF493nf,4,saved
0.629,0.662,4,-5.581,1,0.0939,0.303,0.0,0.0762,0.45,82.368,7zGEU6BXl2c4TxpzIAr7BI,4,saved
0.548,0.816,2,-4.478,1,0.0499,0.0104,0.0543,0.152,0.857,174.993,1595LW73XBxkRk2ciQOHfr,4,saved
0.849,0.61,8,-4.743,0,0.384,0.154,0.0,0.229,0.538,120.949,7njm4YQSIKPo42kDdkS5Gg,4,saved
0.435,0.567,4,-8.823,1,0.0492,0.0679,4.52e-05,0.0952,0.216,137.312,69bVsJ4DyvkTcUVRodbipO,4,saved
0.792,0.927,3,-5.194,1,0.0514,0.00357,0.446,0.973,0.184,140.032,20dFEP8AXGG0vtXE3XXZFn,4,saved
0.386,0.488,1,-7.303,0,0.422,0.00171,0.0,0.64,0.217,193.397,4WmcBHCMydSBMNr34yRI6W,4,saved
0.452,0.68,1,-5.99,0,0.349,0.164,0.0,0.0796,0.316,75.684,3MhauDni0SoCRSfv3eSrts,1,saved
0.458,0.298,0,-13.191,1,0.25,0.833,0.0599,0.0631,0.144,76.575,5jOQ5v49S1h496AiNlk682,4,saved
0.702,0.918,0,-3.998,1,0.0646,0.0481,4.2e-06,0.529,0.554,107.939,1lEQG3HLpBtBuiYfc79qEG,4,saved
0.422,0.405,6,-11.126,1,0.101,0.323,0.0,0.15,0.578,74.13,5Ukzlujip1Slqka5OY82YS,4,saved
0.305,0.668,1,-9.404,1,0.222,0.271,3.8e-05,0.369,0.128,163.314,0qp8MuZNKelOGTK2HPlXBA,5,saved
