danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,label,mode_major,mode_minor
0.655,0.636,1,-7.84,0.0453,0.109,0.237,0.0842,0.185,160.01,4,saved,1,0
0.52,0.878,6,-1.768,0.0616,0.0133,0.0,0.0433,0.783,168.033,4,saved,0,1
0.747,0.76,1,-4.294,0.187,0.448,0.0,0.153,0.682,99.975,4,saved,1,0
0.516,0.718,5,-8.571,0.257,0.15,0.0163,0.167,0.588,129.857,4,saved,0,1
0.767,0.869,10,-3.87,0.0645,0.276,0.0,0.413,0.474,125.007,4,saved,0,1
0.218,0.215,5,-12.49,0.0368,0.967,0.0847,0.0948,0.138,76.74,1,saved,1,0
0.536,0.869,5,-5.224,0.183,0.44,0.0,0.748,0.902,88.733,1,saved,0,1
0.564,0.656,11,-8.052,0.346,0.367,0.0,0.115,0.446,99.228,4,saved,0,1
0.697,0.542,9,-8.946,0.0437,0.821,0.000452,0.134,0.547,99.988,4,saved,0,1
0.212,0.348,0,-15.118,0.0305,0.734,0.995,0.495,0.291,75.042,4,saved,1,0
0.74,0.549,9,-7.072,0.303,0.178,0.0,0.114,0.469,85.16,4,saved,1,0
0.825,0.672,0,-7.108,0.418,0.0858,0.0,0.123,0.246,147.01,4,saved,1,0
0.448,0.784,9,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,4,saved,1,0
0.643,0.353,11,-9.405,0.0718,0.524,0.0,0.143,0.263,171.838,4,saved,1,0
0.485,0.928,10,-3.451,0.445,0.134,2.92e-05,0.217,0.348,160.165,4,saved,0,1
0.579,0.904,5,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,4,saved,1,0
0.585,0.737,4,-4.121,0.191,0.0661,0.0,0.0904,0.0497,171.853,4,saved,0,1
0.58,0.685,11,-6.829,0.0394,0.0355,3.42e-05,0.315,0.331,125.968,4,saved,0,1
0.683,0.484,9,-10.922,0.113,0.0331,0.0,0.652,0.336,85.011,4,saved,1,0
0.761,0.386,4,-6.158,0.0399,0.355,0.0,0.0953,0.526,134.943,3,saved,1,0
0.748,0.622,0,-4.518,0.225,0.252,0.0,0.112,0.667,91.77,4,saved,1,0
0.516,0.764,2,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,4,saved,1,0
0.257,0.409,7,-10.828,0.0363,0.899,0.00293,0.109,0.0794,145.759,5,saved,0,1
0.834,0.731,10,-5.603,0.0566,0.0462,0.0,0.0731,0.681,140.001,4,saved,0,1
0.901,0.4,0,-8.575,0.126,0.051,0.0,0.0599,0.346,135.984,4,saved,1,0
0.692,0.733,2,-6.012,0.0313,0.43,2.35e-06,0.351,0.419,109.989,4,saved,1,0
0.477,0.229,0,-14.402,0.0555,0.845,0.000446,0.196,0.0819,131.28,4,saved,1,0
0.765,0.733,4,-3.518,0.165,0.00186,0.0,0.297,0.495,133.966,4,saved,0,1
0.5,0.7,11,-6.941,0.0324,0.00461,0.0,0.317,0.425,122.363,4,saved,1,0
0.458,0.74,9,-5.65,0.245,0.0256,0.0,0.296,0.37,79.255,4,saved,0,1
0.645,0.713,6,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,4,saved,1,0
0.731,0.794,0,-5.126,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,4,saved,0,1
0.635,0.777,1,-6.018,0.231,0.181,0.0,0.357,0.177,128.09,4,saved,1,0
0.583,0.654,7,-6.89,0.0472,0.0572,0.00116,0.133,0.191,90.021,4,saved,1,0
0.658,0.756,1,-8.366,0.374,0.0393,0.0,0.0988,0.534,169.975,4,saved,1,0
0.696,0.589,1,-7.033,0.295,0.123,0.0,0.134,0.273,78.52,4,saved,0,1
0.68,0.248,11,-11.592,0.031,0.838,4.86e-06,0.0907,0.275,119.944,4,saved,1,0
0.557,0.845,8,-2.926,0.0346,0.0303,0.00851,0.354,0.508,123.997,4,saved,0,1
0.279,0.454,2,-7.733,0.0316,0.395,0.0,0.198,0.216,150.661,4,saved,1,0
0.454,0.353,1,-10.27,0.0263,0.824,0.0,0.101,0.496,99.921,4,saved,1,0
0.734,0.361,11,-14.801,0.0623,0.114,0.0,0.0728,0.568,132.933,4,saved,0,1
0.641,0.716,11,-6.435,0.257,0.0568,0.0,0.366,0.32,87.449,4,saved,1,0
0.693,0.426,8,-12.476,0.302,0.675,1.03e-05,0.115,0.477,144.796,4,saved,1,0
0.438,0.94,2,-3.249,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,3,saved,1,0
0.444,0.627,7,-8.744,0.252,0.123,0.0,0.0795,0.359,98.21,3,saved,0,1
0.635,0.545,2,-5.445,0.0431,0.0638,0.0,0.594,0.674,124.861,4,saved,1,0
0.758,0.46,10,-8.067,0.415,0.257,0.0,0.128,0.706,92.057,4,saved,1,0
0.348,0.467,7,-9.168,0.031,0.185,0.000398,0.0759,0.0565,119.648,4,saved,1,0
0.266,0.546,10,-9.012,0.0375,0.709,3.05e-05,0.159,0.946,208.706,4,saved,1,0
0.726,0.727,9,-4.919,0.0969,0.363,0.0,0.231,0.815,77.543,4,saved,1,0
0.73,0.833,5,-5.683,0.0348,0.00313,0.0,0.0962,0.431,112.06,4,saved,1,0
0.826,0.188,0,-12.181,0.0883,0.882,2.83e-06,0.103,0.205,130.022,4,saved,1,0
0.625,0.786,8,-6.918,0.0601,0.169,4.95e-05,0.844,0.38,144.956,4,saved,1,0
0.492,0.628,3,-5.032,0.0302,0.562,1.53e-06,0.0954,0.211,111.718,1,saved,1,0
0.411,0.793,11,-3.995,0.11,0.0469,0.0,0.0771,0.611,111.471,3,saved,0,1
0.391,0.644,6,-6.97,0.0366,0.269,0.0,0.0976,0.439,184.105,4,saved,0,1
0.6,0.481,3,-7.317,0.0382,0.17,0.0,0.138,0.476,97.021,4,saved,1,0
0.607,0.519,2,-8.78,0.269,0.283,0.0,0.676,0.441,129.546,4,saved,1,0
0.749,0.588,11,-6.149,0.0734,0.3,0.0,0.0957,0.425,86.987,4,saved,1,0
0.696,0.637,7,-4.895,0.106,0.054,0.0,0.196,0.216,150.017,4,saved,1,0
0.34,0.922,3,-5.189,0.18,0.0129,2.39e-06,0.226,0.532,125.363,4,saved,1,0
0.623,0.74,1,-6.945,0.307,0.0635,0.0,0.366,0.351,82.874,4,saved,1,0
0.818,0.651,2,-4.328,0.148,0.00119,0.0,0.104,0.156,146.015,4,saved,1,0
0.515,0.663,7,-7.896,0.0328,0.179,0.668,0.494,0.0756,120.024,4,saved,0,1
0.496,0.55,2,-5.418,0.034,0.00755,0.0122,0.0814,0.144,90.036,4,saved,1,0
0.568,0.865,5,-3.653,0.0486,0.00632,0.0,0.158,0.55,122.014,4,saved,1,0
0.878,0.406,1,-9.961,0.249,0.136,0.000231,0.112,0.785,128.015,4,saved,1,0
0.68,0.34,6,-6.985,0.115,0.56,0.0021,0.0705,0.391,131.353,3,saved,1,0
0.859,0.623,2,-8.596,0.106,0.0248,0.0,0.125,0.482,105.45,4,saved,1,0
0.61,0.788,0,-5.724,0.0585,0.195,0.0142,0.153,0.472,101.045,4,saved,1,0
0.538,0.953,9,-5.611,0.056,0.0234,0.00126,0.113,0.74,100.033,4,saved,0,1
0.644,0.736,9,-6.862,0.0514,0.16,0.000156,0.6,0.347,115.032,4,saved,0,1
0.548,0.532,5,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,4,saved,1,0
0.533,0.651,11,-12.009,0.837,0.836,0.000235,0.109,0.217,107.208,5,saved,0,1
0.555,0.604,10,-6.552,0.295,0.0786,0.0,0.103,0.536,84.362,4,saved,1,0
0.507,0.606,8,-8.758,0.452,0.185,0.0,0.174,0.202,180.607,4,saved,1,0
0.352,0.652,7,-5.402,0.0473,0.327,2.71e-06,0.0839,0.297,103.999,4,saved,1,0
0.856,0.652,1,-5.324,0.143,0.177,0.0,0.193,0.471,97.017,4,saved,1,0
0.498,0.604,10,-5.197,0.243,0.0264,0.0,0.224,0.38,137.889,4,saved,0,1
0.93,0.486,1,-6.361,0.367,0.0303,0.0,0.0716,0.334,111.062,4,saved,1,0
0.754,0.449,7,-9.212,0.108,0.0329,7.84e-05,0.55,0.35,77.167,4,saved,1,0
0.634,0.869,4,-2.239,0.0357,0.229,0.0,0.244,0.435,107.982,4,saved,0,1
0.711,0.678,9,-6.398,0.0476,0.219,0.0,0.176,0.615,94.04,4,saved,1,0
0.514,0.7,9,-8.478,0.0591,0.17,5.95e-05,0.164,0.305,85.021,4,saved,0,1
0.735,0.677,2,-4.979,0.093,0.0762,2.17e-05,0.111,0.188,100.584,4,saved,1,0
0.561,0.811,4,-6.157,0.0265,0.00515,3.6e-05,0.287,0.635,126.593,4,saved,1,0
0.644,0.639,0,-6.734,0.124,0.213,0.18,0.12,0.108,117.993,4,saved,0,1
0.567,0.196,6,-12.008,0.162,0.831,3.63e-05,0.112,0.455,121.316,4,saved,1,0
0.637,0.579,10,-7.991,0.157,0.64,0.0,0.237,0.457,80.085,4,saved,0,1
0.504,0.476,3,-11.578,0.0411,0.666,0.0,0.0898,0.697,76.72,4,saved,1,0
0.473,0.603,9,-6.875,0.0319,0.0549,6.25e-06,0.115,0.234,94.984,4,saved,0,1
0.784,0.44,10,-6.566,0.0401,0.0263,1.9e-06,0.122,0.22,118.089,4,saved,1,0
0.399,0.849,10,-5.813,0.562,0.118,0.0,0.352,0.123,181.839,4,saved,1,0
0.622,0.831,5,-4.819,0.0273,0.00102,0.803,0.119,0.363,101.03,4,saved,0,1
0.635,0.562,10,-8.92,0.168,0.309,2.01e-06,0.11,0.288,181.014,4,saved,0,1
0.599,0.635,1,-8.101,0.0679,0.064,0.0,0.0878,0.194,109.919,4,saved,1,0
0.478,0.322,10,-12.308,0.0277,0.259,0.00314,0.107,0.176,150.0,3,saved,1,0
0.539,0.679,11,-6.871,0.0921,0.199,0.626,0.356,0.196,99.881,4,saved,0,1
0.776,0.749,7,-11.648,0.0711,0.235,0.000546,0.288,0.487,95.014,4,saved,1,0
0.615,0.8,7,-7.423,0.0571,0.0684,0.0,0.106,0.309,134.052,4,saved,1,0
0.187,0.63,1,-14.586,0.175,0.731,0.0119,0.969,0.536,76.799,3,saved,1,0
0.608,0.776,11,-3.635,0.0511,0.241,0.0,0.0713,0.814,89.996,4,saved,1,0
0.843,0.599,9,-8.234,0.223,0.0411,0.0,0.383,0.367,131.958,4,saved,1,0
0.717,0.168,7,-12.432,0.104,0.936,0.0,0.127,0.592,100.811,4,saved,1,0
0.526,0.786,0,-5.77,0.043,0.00457,0.00256,0.0862,0.598,144.12,4,saved,1,0
0.852,0.632,11,-8.08,0.431,0.606,0.0,0.142,0.716,140.489,4,saved,0,1
0.624,0.568,9,-5.664,0.143,0.0301,0.0,0.25,0.115,149.857,4,saved,1,0
0.597,0.856,10,-7.089,0.0431,0.209,0.0159,0.278,0.771,131.95,4,saved,0,1
0.714,0.343,10,-7.641,0.38,0.723,5.48e-06,0.102,0.372,72.348,4,saved,1,0
0.664,0.765,5,-6.527,0.184,0.0289,0.0,0.411,0.72,143.958,4,saved,0,1
0.599,0.553,5,-8.176,0.0325,0.448,0.905,0.137,0.191,120.025,4,saved,1,0
0.611,0.413,5,-11.408,0.0352,0.876,0.0226,0.0799,0.0698,130.972,4,saved,1,0
0.59,0.658,0,-7.561,0.109,0.111,0.0,0.295,0.294,188.11,4,saved,1,0
0.65,0.846,11,-4.551,0.482,0.227,0.0,0.0914,0.44,104.837,4,saved,0,1
0.69,0.235,7,-8.651,0.0541,0.618,0.000144,0.107,0.378,99.906,4,saved,1,0
0.287,0.726,7,-4.253,0.119,0.00572,0.000848,0.311,0.242,109.99,4,saved,1,0
0.716,0.832,0,-4.939,0.351,0.61,0.0,0.115,0.399,130.042,4,saved,0,1
0.548,0.383,1,-11.742,0.0348,0.384,0.0137,0.108,0.126,119.97,4,saved,1,0
0.481,0.883,4,-5.554,0.0638,0.000679,0.558,0.145,0.46,135.937,4,saved,1,0
0.472,0.24,0,-18.975,0.0447,0.863,4.88e-06,0.121,0.518,136.932,3,saved,1,0
0.539,0.431,2,-10.117,0.0433,0.111,0.00262,0.0535,0.204,119.489,4,saved,1,0
0.813,0.551,6,-7.605,0.353,0.08,0.0,0.386,0.598,124.957,4,saved,0,1
0.538,0.449,1,-8.078,0.0463,0.344,0.0,0.157,0.27,132.639,4,saved,1,0
0.619,0.494,8,-10.488,0.0777,0.615,0.0,0.325,0.539,117.594,4,saved,0,1
0.624,0.752,4,-5.43,0.121,0.244,0.0,0.131,0.858,134.021,4,saved,1,0
0.446,0.708,1,-8.38,0.0693,0.147,0.0,0.094,0.317,155.418,3,saved,0,1
0.546,0.651,1,-7.601,0.3,0.000739,0.0,0.235,0.646,77.878,4,saved,1,0
0.365,0.613,5,-4.847,0.0682,0.451,0.0,0.0752,0.439,139.659,3,saved,1,0
0.823,0.564,1,-6.617,0.116,0.151,0.0,0.122,0.348,131.988,4,saved,1,0
0.522,0.733,4,-5.404,0.0321,0.000776,0.557,0.159,0.186,125.993,4,saved,0,1
0.63,0.682,6,-7.317,0.0551,0.715,0.0,0.115,0.391,112.077,4,saved,1,0
0.5,0.693,8,-7.078,0.445,0.546,0.0,0.151,0.371,190.511,4,saved,1,0
0.623,0.236,7,-12.529,0.0485,0.843,0.0,0.376,0.351,137.938,4,saved,1,0
0.705,0.65,7,-5.654,0.212,0.359,0.0,0.169,0.658,91.053,4,saved,0,1
0.719,0.935,7,-3.752,0.0589,0.167,0.0,0.0973,0.738,120.022,4,saved,1,0
0.599,0.564,6,-9.484,0.0401,0.711,0.0608,0.068,0.0992,120.016,4,saved,0,1
0.696,0.597,4,-7.676,0.248,0.484,0.0,0.138,0.264,75.997,4,saved,1,0
0.694,0.711,0,-4.237,0.0517,0.114,0.00124,0.0433,0.974,119.516,4,saved,1,0
0.772,0.67,11,-6.351,0.272,0.12,6.33e-05,0.396,0.521,156.065,4,saved,0,1
0.792,0.484,7,-7.801,0.155,0.558,0.0,0.134,0.353,140.019,4,saved,0,1
0.775,0.621,1,-7.634,0.295,0.332,0.0,0.122,0.15,118.843,4,saved,1,0
0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,4,saved,1,0
0.626,0.583,10,-7.574,0.0435,0.105,0.0,0.115,0.335,127.956,4,saved,0,1
0.464,0.371,2,-7.348,0.0319,0.394,1.11e-06,0.0956,0.331,138.898,4,saved,1,0
0.705,0.505,8,-6.923,0.192,0.142,0.0,0.164,0.391,160.043,4,saved,1,0
0.766,0.676,1,-6.28,0.0811,0.0525,0.0,0.645,0.312,103.981,4,saved,0,1
0.489,0.718,6,-5.989,0.11,0.0122,0.0,0.0546,0.0568,207.986,4,saved,1,0
0.765,0.582,1,-10.075,0.0415,0.768,0.903,0.111,0.262,126.477,4,saved,0,1
0.503,0.795,10,-4.505,0.335,0.178,0.0,0.042,0.265,149.981,4,saved,1,0
0.432,0.656,7,-6.889,0.0419,0.0618,6.01e-05,0.391,0.171,130.276,4,saved,1,0
0.677,0.833,7,-4.997,0.0762,0.256,0.000158,0.142,0.631,90.997,4,saved,1,0
0.654,0.606,2,-8.576,0.0717,0.0991,5.57e-05,0.31,0.358,90.058,4,saved,1,0
0.656,0.602,1,-7.927,0.151,0.0519,0.0,0.0717,0.423,91.858,4,saved,0,1
0.521,0.682,7,-9.04,0.446,0.0597,0.0,0.0745,0.388,86.87,4,saved,1,0
0.736,0.491,10,-6.892,0.439,0.0681,0.0,0.571,0.203,141.979,4,saved,0,1
0.8,0.433,2,-11.118,0.125,0.0347,0.0,0.0965,0.357,111.999,4,saved,0,1
0.503,0.751,6,-5.785,0.35,0.215,0.0,0.0551,0.324,90.04,4,saved,0,1
0.583,0.694,6,-10.049,0.0637,0.0568,0.751,0.0846,0.13,120.147,4,saved,1,0
0.381,0.462,8,-8.014,0.124,0.891,0.0,0.199,0.542,80.08,4,saved,1,0
0.59,0.434,9,-9.298,0.069,0.411,0.0,0.0979,0.399,119.905,4,saved,0,1
0.507,0.31,5,-11.07,0.0558,0.529,0.0,0.0832,0.699,140.381,4,saved,0,1
0.858,0.697,2,-5.361,0.23,0.114,0.0,0.224,0.364,98.012,4,saved,1,0
0.404,0.298,9,-12.986,0.0304,0.912,0.228,0.0996,0.315,78.815,4,saved,0,1
0.491,0.879,1,-6.749,0.0296,0.00113,1.49e-05,0.0769,0.693,109.1,4,saved,1,0
0.816,0.375,7,-8.053,0.0996,0.607,8.66e-06,0.0933,0.615,114.303,4,saved,1,0
0.618,0.582,1,-9.454,0.297,0.625,3.84e-06,0.265,0.48,90.035,4,saved,1,0
0.743,0.87,1,-2.188,0.212,0.0595,0.0,0.299,0.884,99.075,4,saved,1,0
0.671,0.655,5,-9.443,0.22,0.451,0.0,0.233,0.815,105.096,4,saved,0,1
0.7,0.554,1,-5.909,0.187,0.219,1.36e-06,0.419,0.0633,97.127,4,saved,1,0
0.504,0.83,11,-3.383,0.125,0.00581,0.0,0.181,0.399,102.978,4,saved,0,1
0.395,0.567,9,-7.687,0.0529,0.148,0.0,0.381,0.186,133.403,4,saved,0,1
0.517,0.233,7,-14.427,0.0478,0.875,0.00247,0.0625,0.252,81.267,4,saved,0,1
0.736,0.449,1,-11.462,0.425,0.33,0.000162,0.0898,0.326,80.126,4,saved,0,1
0.705,0.92,1,-3.034,0.0902,0.0337,6.34e-05,0.066,0.605,144.988,4,saved,1,0
0.555,0.481,10,-7.419,0.0322,0.124,0.0,0.101,0.0981,107.806,4,saved,0,1
0.787,0.585,4,-5.869,0.378,0.104,0.0,0.32,0.069,142.038,4,saved,0,1
0.75,0.772,7,-4.409,0.0396,0.0885,0.0,0.194,0.155,105.02,4,saved,1,0
0.86,0.799,2,-2.446,0.149,0.0532,2.54e-05,0.369,0.491,140.005,4,saved,1,0
0.743,0.808,11,-4.623,0.288,0.245,0.0,0.16,0.584,90.103,4,saved,0,1
0.606,0.553,0,-12.537,0.0764,0.682,6.93e-05,0.191,0.868,130.657,4,saved,0,1
0.639,0.633,3,-7.338,0.0352,0.574,0.000218,0.111,0.243,129.996,4,saved,0,1
0.386,0.675,4,-5.481,0.0424,0.323,3.68e-06,0.14,0.429,189.894,4,saved,0,1
0.619,0.521,3,-8.092,0.0744,0.26,0.000542,0.101,0.254,139.886,4,saved,0,1
0.869,0.526,0,-5.766,0.111,0.139,0.0,0.119,0.217,128.997,4,saved,1,0
0.532,0.832,10,-6.047,0.0535,0.0652,0.0,0.766,0.314,101.989,4,saved,0,1
0.527,0.942,1,-5.64,0.0366,0.0115,0.0,0.188,0.495,148.723,4,saved,0,1
0.465,0.403,11,-8.895,0.0755,0.744,0.000667,0.0777,0.0687,74.95,4,saved,0,1
0.556,0.908,5,-4.759,0.245,0.301,0.0,0.129,0.715,158.151,4,saved,0,1
0.335,0.377,3,-6.382,0.0381,0.772,0.0,0.108,0.201,78.956,4,saved,1,0
0.695,0.628,5,-8.627,0.145,0.337,0.219,0.143,0.21,119.949,4,saved,1,0
0.799,0.673,8,-5.076,0.0572,0.0439,0.0,0.133,0.33,147.98,4,saved,0,1
0.509,0.906,1,-3.971,0.0498,0.00201,0.0,0.0957,0.541,139.932,3,saved,0,1
0.433,0.85,10,-5.79,0.416,0.325,0.0,0.356,0.58,159.956,4,saved,0,1
0.766,0.234,11,-7.544,0.159,0.332,0.00156,0.358,0.256,96.882,4,saved,0,1
0.772,0.754,11,-4.476,0.172,0.144,0.0,0.759,0.538,147.919,4,saved,0,1
0.732,0.69,0,-4.992,0.134,0.291,0.0,0.116,0.758,143.072,4,saved,0,1
0.795,0.568,5,-7.817,0.142,0.0541,0.0,0.108,0.478,136.173,4,saved,0,1
0.597,0.679,6,-5.401,0.39,0.115,0.0,0.231,0.3,79.95,4,saved,1,0
0.939,0.527,6,-7.49,0.107,0.0562,0.0,0.144,0.206,120.982,4,saved,0,1
0.758,0.616,2,-3.471,0.311,0.503,0.0,0.103,0.494,165.906,4,saved,1,0
0.555,0.328,6,-8.569,0.09,0.841,0.0,0.0971,0.294,79.454,1,saved,1,0
0.794,0.632,0,-6.163,0.0649,0.142,0.0,0.128,0.355,145.926,4,saved,1,0
0.794,0.82,11,-5.214,0.152,0.315,0.0,0.531,0.793,140.042,4,saved,1,0
0.413,0.676,1,-5.124,0.213,0.0239,0.0,0.0811,0.0827,173.478,4,saved,1,0
0.628,0.553,0,-8.967,0.0472,0.294,0.00551,0.0825,0.367,140.026,4,saved,1,0
0.456,0.247,7,-17.85,0.0332,0.129,0.000389,0.0724,0.0877,175.813,4,saved,1,0
0.478,0.326,3,-10.992,0.0693,0.47,0.000218,0.323,0.34,137.029,4,saved,1,0
0.427,0.861,1,-4.874,0.376,0.219,0.0,0.277,0.581,161.776,4,saved,1,0
0.284,0.45,11,-10.259,0.0328,0.954,0.0161,0.174,0.367,110.362,4,saved,0,1
0.768,0.471,2,-8.406,0.259,0.0201,0.0,0.268,0.405,131.023,4,saved,1,0
0.525,0.911,6,-6.819,0.0548,0.0101,0.0462,0.334,0.144,130.072,4,saved,0,1
0.741,0.626,1,-4.826,0.0886,0.02,0.0,0.0828,0.706,108.029,4,saved,0,1
0.429,0.746,0,-4.937,0.0582,0.00512,0.0,0.21,0.447,125.179,3,saved,1,0
0.52,0.873,2,-5.365,0.0572,9.13e-05,1.96e-06,0.226,0.52,140.027,4,saved,1,0
0.624,0.728,0,-6.39,0.465,0.141,0.0,0.106,0.599,152.088,4,saved,1,0
0.6,0.413,7,-9.572,0.0258,0.785,0.0289,0.109,0.0741,93.618,4,saved,1,0
0.646,0.908,11,-4.68,0.0988,0.419,1.57e-06,0.381,0.881,104.238,4,saved,0,1
0.858,0.574,8,-7.664,0.216,0.0862,1.24e-06,0.132,0.329,130.072,4,saved,0,1
0.603,0.562,6,-8.311,0.0267,0.146,0.0,0.109,0.244,100.038,4,saved,1,0
0.602,0.31,4,-11.469,0.0373,0.886,0.000142,0.105,0.36,159.917,4,saved,1,0
0.712,0.562,10,-6.008,0.129,0.125,0.0,0.136,0.142,140.0,4,saved,1,0
0.441,0.599,0,-8.985,0.225,0.333,0.00198,0.103,0.35,165.212,4,saved,1,0
0.501,0.671,8,-9.297,0.104,0.542,0.0,0.1,0.908,91.026,4,saved,1,0
0.4,0.65,5,-6.104,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,4,saved,0,1
0.756,0.896,5,-0.777,0.0424,0.324,5.05e-05,0.309,0.575,135.058,4,saved,0,1
0.838,0.505,1,-9.354,0.383,0.548,0.00127,0.211,0.407,110.029,4,saved,1,0
0.802,0.64,8,-5.506,0.279,0.0426,0.0,0.111,0.22,127.976,4,saved,0,1
0.625,0.524,1,-8.227,0.0369,0.361,2.67e-06,0.0826,0.191,139.968,4,saved,0,1
0.773,0.819,0,-5.946,0.118,0.426,0.0,0.0679,0.585,92.99,4,saved,0,1
0.47,0.474,5,-9.406,0.0262,0.0643,0.0,0.0645,0.241,170.173,4,saved,1,0
0.766,0.5,1,-7.626,0.152,0.419,0.0,0.108,0.495,107.045,4,saved,1,0
0.654,0.637,10,-7.381,0.055,0.409,0.0,0.179,0.616,105.524,4,saved,0,1
0.635,0.632,5,-8.21,0.275,0.000185,0.0,0.0615,0.233,162.023,4,saved,0,1
0.494,0.697,7,-7.232,0.309,0.708,0.000405,0.0602,0.344,107.669,4,saved,0,1
0.789,0.427,5,-9.918,0.308,0.0649,3.62e-05,0.171,0.605,97.032,4,saved,0,1
0.49,0.405,4,-11.44,0.221,0.0339,0.0,0.344,0.176,110.557,4,saved,1,0
0.603,0.457,11,-5.384,0.297,0.525,0.0,0.0905,0.458,73.724,4,saved,1,0
0.895,0.437,8,-8.989,0.357,0.108,0.0,0.0929,0.802,140.017,4,saved,0,1
0.685,0.593,9,-9.083,0.284,0.134,0.0,0.123,0.144,84.763,4,saved,0,1
0.738,0.87,1,-5.343,0.0844,0.0124,0.0,0.14,0.845,89.988,4,saved,0,1
0.641,0.537,0,-5.452,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,4,saved,0,1
0.363,0.114,9,-13.082,0.0359,0.965,0.00737,0.113,0.0494,115.031,4,saved,1,0
0.523,0.944,7,-3.581,0.0837,0.00336,0.557,0.119,0.324,139.997,4,saved,0,1
0.446,0.881,2,-4.368,0.0545,0.00749,0.0,0.13,0.415,169.889,4,saved,1,0
0.696,0.447,1,-9.36,0.341,0.12,0.0,0.701,0.11,94.026,4,saved,0,1
0.446,0.798,1,-5.809,0.213,0.248,2.22e-06,0.081,0.433,63.464,3,saved,1,0
0.643,0.975,7,-4.134,0.109,0.0125,5.92e-05,0.135,0.865,177.808,4,saved,1,0
0.614,0.742,11,-4.625,0.0266,0.163,0.000142,0.155,0.0768,129.978,4,saved,0,1
0.826,0.485,8,-7.424,0.0354,0.569,0.0,0.107,0.278,104.011,4,saved,1,0
0.443,0.476,5,-7.253,0.0285,0.795,0.000179,0.113,0.142,124.194,3,saved,0,1
0.377,0.903,8,-6.423,0.0739,0.00764,9.74e-05,0.109,0.353,195.909,3,saved,1,0
0.469,0.417,8,-10.614,0.0704,0.418,0.000189,0.102,0.175,120.012,4,saved,0,1
0.634,0.927,2,-4.468,0.0838,0.027,0.0,0.0986,0.88,146.094,4,saved,1,0
0.589,0.766,11,-5.506,0.353,0.642,0.0,0.277,0.65,80.563,4,saved,0,1
0.781,0.962,8,-4.544,0.106,0.021,0.00184,0.0944,0.689,122.986,4,saved,1,0
0.586,0.576,0,-7.732,0.133,0.0297,0.000171,0.16,0.307,79.986,4,saved,0,1
0.687,0.613,5,-6.344,0.339,0.00742,0.0,0.088,0.424,78.867,4,saved,0,1
0.641,0.721,11,-6.788,0.0451,0.413,7.15e-06,0.246,0.753,67.055,4,saved,0,1
0.573,0.739,0,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,4,saved,1,0
0.517,0.74,11,-5.059,0.0341,0.00574,0.00179,0.109,0.174,110.001,4,saved,1,0
0.809,0.773,11,-3.638,0.0437,0.0145,1.21e-06,0.0876,0.695,114.842,4,saved,0,1
0.831,0.532,4,-7.047,0.338,0.245,0.000131,0.314,0.517,130.0,4,saved,0,1
0.455,0.858,0,-4.221,0.044,0.00262,0.0,0.201,0.479,141.957,4,saved,0,1
0.367,0.111,4,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4,saved,1,0
0.749,0.606,9,-6.419,0.155,0.182,0.0,0.0843,0.251,129.945,4,saved,1,0
0.728,0.638,5,-6.455,0.0336,0.249,0.0,0.116,0.872,130.014,4,saved,0,1
0.507,0.461,6,-7.761,0.128,0.0288,0.0,0.0483,0.665,136.219,3,saved,1,0
0.61,0.568,6,-7.564,0.0355,0.0128,0.0,0.119,0.422,94.93,4,saved,0,1
0.627,0.871,2,-4.304,0.094,0.0185,0.0,0.117,0.725,151.079,4,saved,1,0
0.597,0.387,7,-7.743,0.0266,0.22,0.0,0.101,0.375,99.559,3,saved,1,0
0.812,0.628,10,-6.164,0.0682,0.0634,0.0,0.254,0.485,123.004,4,saved,0,1
0.592,0.701,10,-4.014,0.0858,0.0451,0.0,0.327,0.282,129.501,4,saved,0,1
0.464,0.417,0,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,4,saved,0,1
0.46,0.432,7,-8.733,0.0426,0.582,0.0236,0.119,0.184,116.629,4,saved,0,1
0.717,0.357,6,-15.507,0.0417,0.0446,0.00342,0.593,0.12,99.982,4,saved,1,0
0.502,0.623,8,-8.812,0.441,0.609,0.0,0.119,0.399,75.555,1,saved,1,0
0.675,0.751,0,-3.539,0.0296,0.0604,0.0,0.0893,0.612,118.384,4,saved,1,0
0.745,0.473,10,-11.243,0.0955,0.017,1.12e-05,0.197,0.296,80.006,4,saved,0,1
0.422,0.827,2,-5.31,0.0445,0.000507,0.765,0.198,0.327,152.956,4,saved,1,0
